LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1660660225.584810,624758.000,20244,3,MX,1,100,-5
1660660225.623752,624796.000,20244,3,MX,1,100,-5
1660660225.665255,624836.500,20262,2,MX,1,100,-4
1660660225.706758,624877.000,20262,2,MX,1,100,-5
1660660225.745699,624915.000,20279,3,MX,1,100,-4
1660660225.784641,624953.000,20279,3,MX,1,100,-5
1660660225.823582,624991.000,20279,3,MX,1,100,-5
1660660225.861840,625028.333,20295,3,MX,1,100,-4
1660660225.900098,625065.667,20295,3,MX,1,100,-4
1660660225.938356,625103.000,20295,3,MX,1,100,-4
1660660225.980372,625144.000,20315,2,MX,1,100,-5
1660660226.022387,625185.000,20315,2,MX,1,100,-5
1660660226.060987,625222.667,20332,3,MX,1,100,-5
1660660226.099587,625260.333,20332,3,MX,1,100,-6
1660660226.138186,625298.000,20332,3,MX,1,100,-4
1660660226.179177,625338.000,20349,2,MX,1,100,-6
1660660226.220168,625378.000,20349,2,MX,1,100,-4
1660660226.259109,625416.000,20366,3,MX,1,100,-4
1660660226.298051,625454.000,20366,3,MX,1,100,-5
1660660226.336992,625492.000,20366,3,MX,1,100,-5
1660660226.379520,625533.500,20383,2,MX,1,100,-5
1660660226.422048,625575.000,20383,2,MX,1,100,-5
1660660226.460648,625612.667,20398,3,MX,1,100,-4
1660660226.499247,625650.333,20398,3,MX,1,100,-4
1660660226.537847,625688.000,20398,3,MX,1,100,-5
1660660226.579350,625728.500,20414,2,MX,1,100,-5
1660660226.620853,625769.000,20414,2,MX,1,100,-6
1660660226.660136,625807.333,20433,3,MX,1,100,-4
1660660226.699419,625845.667,20433,3,MX,1,100,-4
1660660226.738702,625884.000,20433,3,MX,1,100,-4
1660660226.782426,625926.667,20455,3,MX,1,100,-4
1660660226.826149,625969.333,20455,3,MX,1,100,-4
1660660226.869873,626012.000,20455,3,MX,1,100,-4
1660660226.912401,626053.500,20471,2,MX,1,100,-5
1660660226.954929,626095.000,20471,2,MX,1,100,-4
1660660226.993528,626132.667,20488,3,MX,1,100,-5
1660660227.032128,626170.333,20488,3,MX,1,100,-5
1660660227.070728,626208.000,20488,3,MX,1,100,-5
1660660227.108986,626245.333,20506,3,MX,1,100,-4
1660660227.147244,626282.667,20506,3,MX,1,100,-5
1660660227.185502,626320.000,20506,3,MX,1,100,-5
1660660227.227005,626360.500,20523,2,MX,1,100,-5
1660660227.268508,626401.000,20523,2,MX,1,100,-5
1660660227.307450,626439.000,20540,3,MX,1,100,-5
1660660227.346391,626477.000,20540,3,MX,1,100,-5
1660660227.385332,626515.000,20540,3,MX,1,100,-6
1660660227.426836,626555.500,20558,2,MX,1,100,-5
1660660227.468339,626596.000,20558,2,MX,1,100,-4
1660660227.507622,626634.333,20575,3,MX,1,100,-5
1660660227.546905,626672.667,20575,3,MX,1,100,-6
1660660227.586187,626711.000,20575,3,MX,1,100,-4
1660660227.625129,626749.000,20593,3,MX,1,100,-4
1660660227.664070,626787.000,20593,3,MX,1,100,-5
1660660227.703011,626825.000,20593,3,MX,1,100,-5
1660660227.744514,626865.500,20609,2,MX,1,100,-4
1660660227.786018,626906.000,20609,2,MX,1,100,-4
1660660227.824617,626943.667,20626,3,MX,1,100,-5
1660660227.863217,626981.333,20626,3,MX,1,100,-4
1660660227.901817,627019.000,20626,3,MX,1,100,-4
1660660227.943832,627060.000,20641,2,MX,1,100,-4
1660660227.985848,627101.000,20641,2,MX,1,100,-4
1660660228.029572,627143.667,20659,3,MX,1,100,-5
1660660228.073295,627186.333,20659,3,MX,1,100,-5
1660660228.117018,627229.000,20659,3,MX,1,100,-4
1660660228.149811,627261.000,20677,2,MX,1,100,-4
1660660228.182604,627293.000,20677,2,MX,1,100,-5
1660660228.227010,627336.333,20694,3,MX,1,100,-4
1660660228.271417,627379.667,20694,3,MX,1,100,-6
1660660228.315824,627423.000,20694,3,MX,1,100,-5
1660660228.354765,627461.000,20711,3,MX,1,100,-4
1660660228.393707,627499.000,20711,3,MX,1,100,-4
1660660228.432648,627537.000,20711,3,MX,1,100,-5
1660660228.475176,627578.500,20726,2,MX,1,100,-5
1660660228.517704,627620.000,20726,2,MX,1,100,-3
1660660228.556645,627658.000,20744,3,MX,1,100,-5
1660660228.595586,627696.000,20744,3,MX,1,100,-5
1660660228.634528,627734.000,20744,3,MX,1,100,-5
1660660228.675519,627774.000,20762,2,MX,1,100,-4
1660660228.716509,627814.000,20762,2,MX,1,100,-4
1660660228.755792,627852.333,20778,3,MX,1,100,-6
1660660228.795075,627890.667,20778,3,MX,1,100,-5
1660660228.834358,627929.000,20778,3,MX,1,100,-5
1660660228.876374,627970.000,20795,2,MX,1,100,-4
1660660228.918389,628011.000,20795,2,MX,1,100,-5
1660660228.956647,628048.333,20812,3,MX,1,100,-5
1660660228.994905,628085.667,20812,3,MX,1,100,-5
1660660229.033164,628123.000,20812,3,MX,1,100,-5
1660660229.071763,628160.667,20830,3,MX,1,100,-4
1660660229.110363,628198.333,20830,3,MX,1,100,-4
1660660229.148962,628236.000,20830,3,MX,1,100,-5
1660660229.189953,628276.000,20846,2,MX,1,100,-4
1660660229.230944,628316.000,20846,2,MX,1,100,-5
1660660229.269886,628354.000,20864,3,MX,1,100,-4
1660660229.308827,628392.000,20864,3,MX,1,100,-5
1660660229.347768,628430.000,20864,3,MX,1,100,-4
1660660229.389271,628470.500,20878,2,MX,1,100,-4
1660660229.430774,628511.000,20878,2,MX,1,100,-4
1660660229.469716,628549.000,20895,3,MX,1,100,-4
1660660229.508657,628587.000,20895,3,MX,1,100,-5
1660660229.547598,628625.000,20895,3,MX,1,100,-4
1660660229.589102,628665.500,20911,2,MX,1,100,-4
1660660229.630605,628706.000,20911,2,MX,1,100,-4
1660660229.675695,628750.000,20933,3,MX,1,100,-3
1660660229.720785,628794.000,20933,3,MX,1,100,-5
1660660229.765874,628838.000,20933,3,MX,1,100,-5
1660660229.799180,628870.500,20947,2,MX,1,100,-5
1660660229.832484,628903.000,20947,2,MX,1,100,-4
1660660229.876550,628946.000,20964,3,MX,1,100,-4
1660660229.920615,628989.000,20964,3,MX,1,100,-4
1660660229.964680,629032.000,20964,3,MX,1,100,-5
1660660230.003621,629070.000,20982,3,MX,1,100,-5
1660660230.042562,629108.000,20982,3,MX,1,100,-3
1660660230.081504,629146.000,20982,3,MX,1,100,-4
1660660230.119762,629183.333,20999,3,MX,1,100,-4
1660660230.158020,629220.667,20999,3,MX,1,100,-4
1660660230.196278,629258.000,20999,3,MX,1,100,-5
1660660230.238294,629299.000,21015,2,MX,1,100,-5
1660660230.280309,629340.000,21015,2,MX,1,100,-4
1660660230.319251,629378.000,21031,3,MX,1,100,-4
1660660230.358192,629416.000,21031,3,MX,1,100,-4
1660660230.397133,629454.000,21031,3,MX,1,100,-3
1660660230.438124,629494.000,21047,2,MX,1,100,-5
1660660230.479115,629534.000,21047,2,MX,1,100,-4
1660660230.517715,629571.667,21064,3,MX,1,100,-5
1660660230.556314,629609.333,21064,3,MX,1,100,-5
1660660230.594914,629647.000,21064,3,MX,1,100,-4
1660660230.634197,629685.333,21081,3,MX,1,100,-3
1660660230.673480,629723.667,21081,3,MX,1,100,-4
1660660230.712763,629762.000,21081,3,MX,1,100,-4
1660660230.754266,629802.500,21099,2,MX,1,100,-5
1660660230.795769,629843.000,21099,2,MX,1,100,-5
1660660230.837272,629883.500,21114,2,MX,1,100,-4
1660660230.878775,629924.000,21114,2,MX,1,100,-4
1660660230.917717,629962.000,21132,3,MX,1,100,-5
1660660230.956658,630000.000,21132,3,MX,1,100,-5
1660660230.995599,630038.000,21132,3,MX,1,100,-5
1660660231.039664,630081.000,21149,3,MX,1,100,-4
1660660231.083730,630124.000,21149,3,MX,1,100,-5
1660660231.127795,630167.000,21149,3,MX,1,100,-4
1660660231.161100,630199.500,21168,2,MX,1,100,-4
1660660231.194405,630232.000,21168,2,MX,1,100,-4
1660660231.239153,630275.667,21184,3,MX,1,100,-4
1660660231.283901,630319.333,21184,3,MX,1,100,-4
1660660231.328650,630363.000,21184,3,MX,1,100,-4
1660660231.369641,630403.000,21202,2,MX,1,100,-5
1660660231.410631,630443.000,21202,2,MX,1,100,-5
1660660231.449231,630480.667,21218,3,MX,1,100,-4
1660660231.487831,630518.333,21218,3,MX,1,100,-5
1660660231.526430,630556.000,21218,3,MX,1,100,-5
1660660231.565372,630594.000,21237,3,MX,1,100,-5
1660660231.604313,630632.000,21237,3,MX,1,100,-4
1660660231.643254,630670.000,21237,3,MX,1,100,-5
1660660231.684757,630710.500,21253,2,MX,1,100,-5
1660660231.726261,630751.000,21253,2,MX,1,100,-4
1660660231.765202,630789.000,21269,3,MX,1,100,-5
1660660231.804143,630827.000,21269,3,MX,1,100,-3
1660660231.843085,630865.000,21269,3,MX,1,100,-4
1660660231.885100,630906.000,21285,2,MX,1,100,-5
1660660231.927116,630947.000,21285,2,MX,1,100,-4
1660660231.968619,630987.500,21308,4,MX,1,100,-4
1660660232.010122,631028.000,21308,4,MX,1,100,-4
1660660232.051625,631068.500,21308,4,MX,1,100,-5
1660660232.093129,631109.000,21308,4,MX,1,100,-4
1660660232.126434,631141.500,21325,2,MX,1,100,-5
1660660232.159739,631174.000,21325,2,MX,1,100,-5
1660660232.204145,631217.333,21344,3,MX,1,100,-4
1660660232.248552,631260.667,21344,3,MX,1,100,-4
1660660232.292959,631304.000,21344,3,MX,1,100,-6
1660660232.326264,631336.500,21359,2,MX,1,100,-5
1660660232.359569,631369.000,21359,2,MX,1,100,-5
1660660232.403976,631412.333,21376,3,MX,1,100,-4
1660660232.448382,631455.667,21376,3,MX,1,100,-6
1660660232.492789,631499.000,21376,3,MX,1,100,-5
1660660232.531730,631537.000,21394,3,MX,1,100,-4
1660660232.570672,631575.000,21394,3,MX,1,100,-4
1660660232.609613,631613.000,21394,3,MX,1,100,-5
1660660232.647871,631650.333,21412,3,MX,1,100,-4
1660660232.686129,631687.667,21412,3,MX,1,100,-5
1660660232.724387,631725.000,21412,3,MX,1,100,-4
1660660232.766915,631766.500,21428,2,MX,1,100,-5
1660660232.809443,631808.000,21428,2,MX,1,100,-5
1660660232.848043,631845.667,21443,3,MX,1,100,-4
1660660232.886643,631883.333,21443,3,MX,1,100,-5
1660660232.925242,631921.000,21443,3,MX,1,100,-6
1660660232.966746,631961.500,21462,2,MX,1,100,-4
1660660233.008249,632002.000,21462,2,MX,1,100,-4
1660660233.047190,632040.000,21480,3,MX,1,100,-4
1660660233.086131,632078.000,21480,3,MX,1,100,-5
1660660233.125073,632116.000,21480,3,MX,1,100,-4
1660660233.167088,632157.000,21496,2,MX,1,100,-4
1660660233.209104,632198.000,21496,2,MX,1,100,-4
1660660233.247704,632235.667,21514,3,MX,1,100,-4
1660660233.286303,632273.333,21514,3,MX,1,100,-5
1660660233.324903,632311.000,21514,3,MX,1,100,-4
1660660233.366919,632352.000,21530,2,MX,1,100,-5
1660660233.408934,632393.000,21530,2,MX,1,100,-4
1660660233.447534,632430.667,21547,3,MX,1,100,-4
1660660233.486134,632468.333,21547,3,MX,1,100,-3
1660660233.524733,632506.000,21547,3,MX,1,100,-5
1660660233.566749,632547.000,21563,2,MX,1,100,-5
1660660233.608764,632588.000,21563,2,MX,1,100,-5
1660660233.653171,632631.333,21581,3,MX,1,100,-5
1660660233.697578,632674.667,21581,3,MX,1,100,-4
1660660233.741985,632718.000,21581,3,MX,1,100,-5
1660660233.780584,632755.667,21595,3,MX,1,100,-5
1660660233.819184,632793.333,21595,3,MX,1,100,-5
1660660233.857784,632831.000,21595,3,MX,1,100,-4
1660660233.898262,632870.500,21612,2,MX,1,100,-4
1660660233.938740,632910.000,21612,2,MX,1,100,-5
1660660233.978023,632948.333,21632,3,MX,1,100,-5
1660660234.017306,632986.667,21632,3,MX,1,100,-4
1660660234.056589,633025.000,21632,3,MX,1,100,-4
1660660234.095189,633062.667,21649,3,MX,1,100,-4
1660660234.133789,633100.333,21649,3,MX,1,100,-4
1660660234.172388,633138.000,21649,3,MX,1,100,-4
1660660234.214404,633179.000,21663,2,MX,1,100,-5
1660660234.256419,633220.000,21663,2,MX,1,100,-5
1660660234.295702,633258.333,21681,3,MX,1,100,-5
1660660234.334985,633296.667,21681,3,MX,1,100,-3
1660660234.374268,633335.000,21681,3,MX,1,100,-4
1660660234.415771,633375.500,21699,2,MX,1,100,-5
1660660234.457274,633416.000,21699,2,MX,1,100,-5
1660660234.495533,633453.333,21716,3,MX,1,100,-4
1660660234.533791,633490.667,21716,3,MX,1,100,-5
1660660234.572049,633528.000,21716,3,MX,1,100,-5
1660660234.614577,633569.500,21735,2,MX,1,100,-2
1660660234.657105,633611.000,21735,2,MX,1,100,-4
1660660234.695704,633648.667,21750,3,MX,1,100,-5
1660660234.734304,633686.333,21750,3,MX,1,100,-4
1660660234.772904,633724.000,21750,3,MX,1,100,-4
1660660234.813895,633764.000,21766,2,MX,1,100,-4
1660660234.854885,633804.000,21766,2,MX,1,100,-3
1660660234.893485,633841.667,21784,3,MX,1,100,-5
1660660234.932085,633879.333,21784,3,MX,1,100,-5
1660660234.970685,633917.000,21784,3,MX,1,100,-4
1660660235.015091,633960.333,21801,3,MX,1,100,-4
1660660235.059498,634003.667,21801,3,MX,1,100,-5
1660660235.103905,634047.000,21801,3,MX,1,100,-5
1660660235.137210,634079.500,21816,2,MX,1,100,-5
1660660235.170515,634112.000,21816,2,MX,1,100,-3
1660660235.215605,634156.000,21832,3,MX,1,100,-4
1660660235.260695,634200.000,21832,3,MX,1,100,-4
1660660235.305784,634244.000,21832,3,MX,1,100,-4
1660660235.347288,634284.500,21852,2,MX,1,100,-5
1660660235.388791,634325.000,21852,2,MX,1,100,-5
1660660235.427732,634363.000,21868,3,MX,1,100,-4
1660660235.466674,634401.000,21868,3,MX,1,100,-4
1660660235.505615,634439.000,21868,3,MX,1,100,-4
1660660235.544556,634477.000,21887,3,MX,1,100,-4
1660660235.583497,634515.000,21887,3,MX,1,100,-3
1660660235.622439,634553.000,21887,3,MX,1,100,-5
1660660235.663942,634593.500,21902,2,MX,1,100,-4
1660660235.705445,634634.000,21902,2,MX,1,100,-4
1660660235.743703,634671.333,21921,3,MX,1,100,-5
1660660235.781961,634708.667,21921,3,MX,1,100,-5
1660660235.820219,634746.000,21921,3,MX,1,100,-4
1660660235.861723,634786.500,21939,2,MX,1,100,-4
1660660235.903226,634827.000,21939,2,MX,1,100,-5
1660660235.941484,634864.333,21957,3,MX,1,100,-4
1660660235.979742,634901.667,21957,3,MX,1,100,-5
1660660236.018000,634939.000,21957,3,MX,1,100,-5
1660660236.057283,634977.333,21974,3,MX,1,100,-4
1660660236.096566,635015.667,21974,3,MX,1,100,-5
1660660236.135849,635054.000,21974,3,MX,1,100,-4
1660660236.177864,635095.000,21989,2,MX,1,100,-4
1660660236.219880,635136.000,21989,2,MX,1,100,-3
1660660236.258821,635174.000,22006,3,MX,1,100,-5
1660660236.297762,635212.000,22006,3,MX,1,100,-4
1660660236.336704,635250.000,22006,3,MX,1,100,-5
1660660236.378207,635290.500,22023,2,MX,1,100,-5
1660660236.419710,635331.000,22023,2,MX,1,100,-3
1660660236.464800,635375.000,22041,3,MX,1,100,-6
1660660236.509890,635419.000,22041,3,MX,1,100,-4
1660660236.554980,635463.000,22041,3,MX,1,100,-5
1660660236.588285,635495.500,22057,2,MX,1,100,-5
1660660236.621590,635528.000,22057,2,MX,1,100,-4
1660660236.666338,635571.667,22073,3,MX,1,100,-5
1660660236.711087,635615.333,22073,3,MX,1,100,-4
1660660236.755835,635659.000,22073,3,MX,1,100,-5
1660660236.794435,635696.667,22094,3,MX,1,100,-4
1660660236.833034,635734.333,22094,3,MX,1,100,-5
1660660236.871634,635772.000,22094,3,MX,1,100,-4
1660660236.912112,635811.500,22110,2,MX,1,100,-5
1660660236.952591,635851.000,22110,2,MX,1,100,-5
1660660236.991532,635889.000,22131,3,MX,1,100,-4
1660660237.030473,635927.000,22131,3,MX,1,100,-4
1660660237.069415,635965.000,22131,3,MX,1,100,-5
1660660237.110918,636005.500,22145,2,MX,1,100,-4
1660660237.152421,636046.000,22145,2,MX,1,100,-4
1660660237.192182,636084.800,22168,5,MX,1,100,-5
1660660237.231943,636123.600,22168,5,MX,1,100,-5
1660660237.271704,636162.400,22168,5,MX,1,100,-5
1660660237.311466,636201.200,22168,5,MX,1,100,-5
1660660237.351227,636240.000,22168,5,MX,1,100,-5
1660660237.393755,636281.500,22183,2,MX,1,100,-4
1660660237.436283,636323.000,22183,2,MX,1,100,-4
1660660237.474882,636360.667,22199,3,MX,1,100,-4
1660660237.513482,636398.333,22199,3,MX,1,100,-4
1660660237.552082,636436.000,22199,3,MX,1,100,-5
1660660237.591023,636474.000,22219,3,MX,1,100,-4
1660660237.629964,636512.000,22219,3,MX,1,100,-4
1660660237.668905,636550.000,22219,3,MX,1,100,-4
1660660237.710921,636591.000,22235,2,MX,1,100,-5
1660660237.752937,636632.000,22235,2,MX,1,100,-5
1660660237.791878,636670.000,22252,3,MX,1,100,-6
1660660237.830819,636708.000,22252,3,MX,1,100,-5
1660660237.869761,636746.000,22252,3,MX,1,100,-5
1660660237.911008,636786.250,22269,4,MX,1,100,-4
1660660237.952255,636826.500,22269,4,MX,1,100,-4
1660660237.993502,636866.750,22269,4,MX,1,100,-5
1660660238.034749,636907.000,22269,4,MX,1,100,-4
1660660238.073007,636944.333,22287,3,MX,1,100,-4
1660660238.111265,636981.667,22287,3,MX,1,100,-5
1660660238.149523,637019.000,22287,3,MX,1,100,-5
1660660238.191026,637059.500,22301,2,MX,1,100,-5
1660660238.232529,637100.000,22301,2,MX,1,100,-5
1660660238.271471,637138.000,22319,3,MX,1,100,-2
1660660238.310412,637176.000,22319,3,MX,1,100,-5
1660660238.349353,637214.000,22319,3,MX,1,100,-4
1660660238.388295,637252.000,22337,3,MX,1,100,-4
1660660238.427236,637290.000,22337,3,MX,1,100,-6
1660660238.466177,637328.000,22337,3,MX,1,100,-4
1660660238.507680,637368.500,22354,2,MX,1,100,-4
1660660238.549184,637409.000,22354,2,MX,1,100,-4
1660660238.594274,637453.000,22373,3,MX,1,100,-5
1660660238.639363,637497.000,22373,3,MX,1,100,-5
1660660238.684453,637541.000,22373,3,MX,1,100,-4
1660660238.717758,637573.500,22390,2,MX,1,100,-5
1660660238.751063,637606.000,22390,2,MX,1,100,-5
1660660238.795470,637649.333,22406,3,MX,1,100,-5
1660660238.839877,637692.667,22406,3,MX,1,100,-5
1660660238.884284,637736.000,22406,3,MX,1,100,-4
1660660238.922883,637773.667,22426,3,MX,1,100,-5
1660660238.961483,637811.333,22426,3,MX,1,100,-5
1660660239.000083,637849.000,22426,3,MX,1,100,-4
1660660239.041074,637889.000,22443,2,MX,1,100,-4
1660660239.082064,637929.000,22443,2,MX,1,100,-4
1660660239.121347,637967.333,22459,3,MX,1,100,-5
1660660239.160630,638005.667,22459,3,MX,1,100,-4
1660660239.199913,638044.000,22459,3,MX,1,100,-5
1660660239.241416,638084.500,22474,2,MX,1,100,-5
1660660239.282919,638125.000,22474,2,MX,1,100,-4
1660660239.321177,638162.333,22494,3,MX,1,100,-5
1660660239.359436,638199.667,22494,3,MX,1,100,-4
1660660239.397694,638237.000,22494,3,MX,1,100,-5
1660660239.436635,638275.000,22510,3,MX,1,100,-4
1660660239.475576,638313.000,22510,3,MX,1,100,-4
1660660239.514518,638351.000,22510,3,MX,1,100,-5
1660660239.557045,638392.500,22529,2,MX,1,100,-4
1660660239.599573,638434.000,22529,2,MX,1,100,-4
1660660239.638173,638471.667,22544,3,MX,1,100,-4
1660660239.676773,638509.333,22544,3,MX,1,100,-4
1660660239.715373,638547.000,22544,3,MX,1,100,-5
1660660239.756876,638587.500,22561,2,MX,1,100,-3
1660660239.798379,638628.000,22561,2,MX,1,100,-5
1660660239.837662,638666.333,22577,3,MX,1,100,-5
1660660239.876945,638704.667,22577,3,MX,1,100,-4
1660660239.916228,638743.000,22577,3,MX,1,100,-5
1660660239.957731,638783.500,22597,2,MX,1,100,-6
1660660239.999234,638824.000,22597,2,MX,1,100,-4
1660660240.038175,638862.000,22613,3,MX,1,100,-4
1660660240.077116,638900.000,22613,3,MX,1,100,-5
1660660240.116058,638938.000,22613,3,MX,1,100,-4
1660660240.157561,638978.500,22629,2,MX,1,100,-4
1660660240.199064,639019.000,22629,2,MX,1,100,-6
1660660240.237322,639056.333,22646,3,MX,1,100,-4
1660660240.275580,639093.667,22646,3,MX,1,100,-4
1660660240.313839,639131.000,22646,3,MX,1,100,-4
1660660240.358245,639174.333,22663,3,MX,1,100,-4
1660660240.402652,639217.667,22663,3,MX,1,100,-4
1660660240.447059,639261.000,22663,3,MX,1,100,-5
1660660240.489587,639302.500,22681,2,MX,1,100,-4
1660660240.532115,639344.000,22681,2,MX,1,100,-5
1660660240.570373,639381.333,22698,3,MX,1,100,-5
1660660240.608631,639418.667,22698,3,MX,1,100,-4
1660660240.646889,639456.000,22698,3,MX,1,100,-5
1660660240.688392,639496.500,22715,2,MX,1,100,-5
1660660240.729896,639537.000,22715,2,MX,1,100,-5
1660660240.768837,639575.000,22732,3,MX,1,100,-5
1660660240.807778,639613.000,22732,3,MX,1,100,-5
1660660240.846719,639651.000,22732,3,MX,1,100,-5
1660660240.885319,639688.667,22748,3,MX,1,100,-5
1660660240.923919,639726.333,22748,3,MX,1,100,-5
1660660240.962518,639764.000,22748,3,MX,1,100,-5
1660660241.004534,639805.000,22766,2,MX,1,100,-4
1660660241.046550,639846.000,22766,2,MX,1,100,-5
1660660241.085833,639884.333,22783,3,MX,1,100,-5
1660660241.125115,639922.667,22783,3,MX,1,100,-5
1660660241.164398,639961.000,22783,3,MX,1,100,-3
1660660241.204877,640000.500,22800,2,MX,1,100,-4
1660660241.245355,640040.000,22800,2,MX,1,100,-4
1660660241.284297,640078.000,22817,3,MX,1,100,-4
1660660241.323238,640116.000,22817,3,MX,1,100,-5
1660660241.362179,640154.000,22817,3,MX,1,100,-4
1660660241.404707,640195.500,22834,2,MX,1,100,-4
1660660241.447235,640237.000,22834,2,MX,1,100,-5
1660660241.485493,640274.333,22850,3,MX,1,100,-4
1660660241.523751,640311.667,22850,3,MX,1,100,-4
1660660241.562009,640349.000,22850,3,MX,1,100,-4
1660660241.606416,640392.333,22868,3,MX,1,100,-3
1660660241.650823,640435.667,22868,3,MX,1,100,-5
1660660241.695230,640479.000,22868,3,MX,1,100,-5
1660660241.728534,640511.500,22884,2,MX,1,100,-5
1660660241.761840,640544.000,22884,2,MX,1,100,-5
1660660241.805905,640587.000,22903,3,MX,1,100,-4
1660660241.849970,640630.000,22903,3,MX,1,100,-4
1660660241.894035,640673.000,22903,3,MX,1,100,-4
1660660241.933318,640711.333,22920,3,MX,1,100,-4
1660660241.972601,640749.667,22920,3,MX,1,100,-5
1660660242.011883,640788.000,22920,3,MX,1,100,-4
1660660242.053899,640829.000,22938,2,MX,1,100,-5
1660660242.095915,640870.000,22938,2,MX,1,100,-4
1660660242.134514,640907.667,22954,3,MX,1,100,-4
1660660242.173114,640945.333,22954,3,MX,1,100,-4
1660660242.211714,640983.000,22954,3,MX,1,100,-4
1660660242.253217,641023.500,22971,2,MX,1,100,-5
1660660242.294720,641064.000,22971,2,MX,1,100,-5
1660660242.333662,641102.000,22990,3,MX,1,100,-5
1660660242.372603,641140.000,22990,3,MX,1,100,-4
1660660242.411544,641178.000,22990,3,MX,1,100,-5
1660660242.450485,641216.000,23012,3,MX,1,100,-4
1660660242.489427,641254.000,23012,3,MX,1,100,-5
